head,tail,sentence,time,head_code,tail_code,src,relation
北新路桥,四川路桥,云财经讯，1月11日，四川路桥与北新路桥开展工作座谈，双方围绕项目合作、海外市场开拓等工作进行了深入交流,2022-01-11 17:34:12,002307.SZ,600039.SH,yuncaijing,合作
中利集团,上海电力,云财经讯，中利集团：与上海电力签订《全面战略合作协议》，双方拟将光伏发电产业投资、能源科技创新作为重点，开展多层次、全方位的深度合作，规划在十四五期间争取完成不少于1GW光伏电站项目合作,2022-02-07 18:51:56,002309.SZ,600021.SH,yuncaijing,合作
中利集团,上海电力,【中利集团：与上海电力签订《全面战略合作协议》】中利集团公告，与上海电力签订《全面战略合作协议》，双方拟将光伏发电产业投资、能源科技创新作为重点，开展多层次、全方位的深度合作，规划在十四五期间争取完成不少于1GW光伏电站项目合作,2022-02-07 18:55:09,002309.SZ,600021.SH,eastmoney,合作
日海智能,波导股份,杨涛表示，未来日海智能将在无线通讯模组项目上与波导股份开展更加深入和紧密的合作，实现优势互补、合作共赢,2022-01-06 11:12:21,002313.SZ,600130.SH,yuncaijing,合作
日海智能,波导股份,并于同日在波导股份工厂举办了1000万片日海智能模组下线仪式,2022-01-06 11:12:21,002313.SZ,600130.SH,yuncaijing,合作
日海智能,波导股份,日前，日海智能和波导股份达成了战略合作签约，日海智能集团CEO杨涛出席了本次签约仪式,2022-01-06 11:13:00,002313.SZ,600130.SH,10jqka,合作
日海智能,波导股份,并于同日在波导股份工厂举办了1000万片日海智能模组下线仪式,2022-01-06 11:13:00,002313.SZ,600130.SH,10jqka,合作
日海智能,波导股份,杨涛表示，未来日海智能将在无线通讯模组项目上与波导股份开展更加深入和紧密的合作，实现优...,2022-01-06 11:13:00,002313.SZ,600130.SH,10jqka,合作
日海智能,波导股份,云财经讯，日前，日海智能和波导股份达成了战略合作签约，日海智能集团CEO杨涛出席了本次签约仪式,2022-01-06 11:12:21,002313.SZ,600130.SH,yuncaijing,合作
众生药业,昆药集团,指数早盘弱势震荡，创业板指一度跌超1%，三胎概念、物流、房地产开发等多板块活跃，中药、医药商业等医药股整体走强，众生药业、昆药集团等多股触及涨停，猪肉、半导体及元件板块走弱，数字货币早盘跌幅居前，三市个股涨多跌少，炸板率中性，赚...,2022-01-11 11:30:00,002317.SZ,600422.SH,10jqka,同涨
得利斯,九安医疗,以封单金额计算，九安医疗、汇通集团、得利斯等涨停板封单资金较多，分别有10.01亿元、6.32亿元、4.02亿元,2022-01-17 15:24:01,002330.SZ,002432.SZ,yuncaijing,同涨
得利斯,海欣食品,涨停股中，从收盘涨停板封单量来看，汇通集团最受追捧，收盘涨停板封单有1.2亿股；其次是得利斯、海欣食品等，涨停板封单分别有4330.99万股、3050.15万股,2022-01-13 15:25:06,002330.SZ,002702.SZ,yuncaijing,同涨
得利斯,福成股份,预制菜板块拉升回暖，得利斯此前涨停，盖世食品、福成股份、同庆楼跟涨,2022-01-19 14:06:00,002330.SZ,600965.SH,10jqka,同涨
柘中股份,立昂微,【立昂微：拟由控股子公司金瑞泓微电子取得国晶半导体58.69%股权】立昂微(605358)2月7日晚间公告，公司控股子公司金瑞泓微电子与康峰投资、柘中股份、嘉兴康晶签署了《关于国晶(嘉兴)半导体有限公司之重组框架协议》,2022-02-07 18:26:09,002346.SZ,605358,eastmoney,合作
精华制药,雅本化学,【雅本化学、精华制药等回应新冠药概念：无订单，有原料药】新冠概念股精华制药、雅本化学曾一度暴涨后持续调整,2022-02-14 15:03:58,002349.SZ,300261.SZ,eastmoney,同涨
精华制药,博瑞传播,以封单金额计算，精华制药、博瑞传播、耐普矿机等涨停板封单资金较多，分别有2.99亿元、2.63亿元、2.5亿元,2021-12-31 15:55:05,002349.SZ,600880.SH,yuncaijing,同涨
精华制药,君实生物,周一，歌礼制药股价大涨超过27%，精华制药股价涨停，君实生物港股和A股股价分别上涨14.7%和11%，先声制药股价大涨近14%，云顶新耀股价大涨17%,2022-01-17 19:35:19,002349.SZ,688180,eastmoney,同涨
天神娱乐,永辉超市,云财经讯，12月24日，永辉超市入驻天神娱乐旗下生态园设立数字零售服务运营主体——山西云辉蜂享科技有限公司，建立数字化、智能化的全渠道新型零售服务体系，加速推动省内新零售行业转型升级,2021-12-24 19:07:24,002354.SZ,601933.SH,yuncaijing,合作
北方华创,江丰电子,指数午后持续走强，创业板指涨近3%，光刻胶、国防军工、教育等多板块持续走高，半导体及元件板块全线大涨，北方华创、江丰电子等多股触及涨停，种植业与林业、油气开采板块相对弱势，贵金属板块全天低迷，三市个股3500家个股飘红，涨停股超百家...,2022-02-23 15:00:00,002371.SZ,300666.SZ,10jqka,同涨
北方华创,中微公司,我们看好在刻蚀、薄膜沉积、氧化扩散、清洗等多领域协同布局的北方华创、在刻蚀领域已进入国内外一线晶圆代工、存储大厂的中微公司以及有望打破国外垄断，大规...,2022-02-16 09:22:37,002371.SZ,688012.SH,yuncaijing,未知Unknown
伟星新材,豪美新材,其中，豪美新材、伟星新材等17家上市公司2月以来获得3次以上机构调研,2022-02-21 07:38:59,002372.SZ,002988,yuncaijing,同行
伟星新材,豪美新材,其中，豪美新材、伟星新材等17家上市公司2月以来获得3次以上机构调研,2022-02-21 07:39:04,002372.SZ,002988,eastmoney,同行
章源钨业,厦门钨业,此外，章源钨业、江钨集团和厦门钨业不同产品价格也有小幅上调,2022-01-06 10:26:08,002378.SZ,600549.SH,eastmoney,同行
章源钨业,厦门钨业,此外，章源钨业、江钨集团和厦门钨业不同产品价格也有小幅上调,2022-01-06 10:27:18,002378.SZ,600549.SH,yuncaijing,同行
科远智慧,浦发银行,继披露前三笔存款到期未到账后，1月17日晚间，科远智慧(002380)公告在浦发银行南通分行第四笔定期存款到期未到账，该笔存款到期日为1月15日，存款金额为5000万元,2022-01-18 08:20:35,002380.SZ,600000.SH,eastmoney,纠纷
科远智慧,浦发银行,【“存款消失”新进展！这家A股公司把银行告上法庭，影响多大？公安机关仍在调查中】消失的存款质押一案又有新进展！南京科远智慧科技集团日前公告显示，近日，其就浦发银行南通分行定期存款纠纷一案已向江苏省南通市崇川区人民法院提起诉讼,2022-01-23 01:59:35,002380.SZ,600000.SH,eastmoney,未知Unknown
星网锐捷,建设银行,近期，星网锐捷全资子公司升腾资讯独家中标建设银行福建省分行收单用“码签牌及受理标识牌”制作服务项目,2022-02-11 15:36:00,002396.SZ,601939,10jqka,供应
星网锐捷,建设银行,云财经讯，据星网锐捷官网消息，全资子公司升腾资讯中标中国建设银行股份有限公司福建省分行收单用“码签牌及受理标识牌”，制作服务项目,2022-02-11 13:20:27,002396.SZ,601939,yuncaijing,供应
星网锐捷,建设银行,【星网锐捷：中标建行福建省分行数字人民币项目】据星网锐捷官网消息，全资子公司升腾资讯独家中标中国建设银行股份有限公司福建省分行收单用“码签牌及受理标识牌”，制作服务项目,2022-02-11 13:30:10,002396.SZ,601939,eastmoney,供应
和而泰,比亚迪,【和而泰：与小鹏汽车合作的充电桩控制器已经交付】和而泰披露投资者关系活动记录表公告，公司与小鹏汽车合作的充电桩的控制器已经交付，比亚迪、蔚来的部分产品在试产中,2022-02-23 21:32:25,002402.SZ,002594.SZ,eastmoney,合作
和而泰,比亚迪,云财经讯，和而泰披露投资者关系活动记录表公告，公司与小鹏汽车合作的充电桩的控制器已经交付，比亚迪、蔚来的部分产品在试产中,2022-02-23 21:31:17,002402.SZ,002594.SZ,yuncaijing,合作
多氟多,劲拓股份,增持次数方面，劲拓股份增持最频繁，近10日共有15条增持记录，居然之家、多氟多等紧随其后，近10日各有12条增持记录,2021-12-29 11:20:42,002407.SZ,300400.SZ,yuncaijing,增持
延安必康,特一药业,其中，较多机构调研的公司有延安必康、特一药业等,2021-12-29 10:55:12,002411.SZ,002728.SZ,yuncaijing,同行
海康威视,中国石化,云财经讯，日前，杭州海康威视数字技术股份有限公司与中国石化江汉油田分公司在江汉油田总部签署战略合作协议，正式达成战略合作伙伴关系,2022-01-06 11:48:32,002415.SZ,600028.SH,yuncaijing,合作
海康威视,中国石化,【海康威视与江汉油田达成战略合作】日前，杭州海康威视数字技术股份有限公司与中国石化江汉油田分公司在江汉油田总部签署战略合作协议，正式达成战略合作伙伴关系,2022-01-06 11:50:52,002415.SZ,600028.SH,eastmoney,合作
海康威视,中国石化,据海康威视官微消息，日前，杭州海康威视数字技术股份有限公司与中国石化江汉油田分公司在江汉油田总部签署战略合作协议，正式达成战略合作伙伴关系,2022-01-06 11:50:00,002415.SZ,600028.SH,10jqka,合作
海康威视,工商银行,因公司与海康威视天津分公司的买卖合同纠纷事宜，公司在中国工商银行北京苏州桥支行开立的银行基本账户被天津市南开区人民法院冻结，所涉合同纠纷金额约3717.68万元,2022-02-18 18:59:16,002415.SZ,601398.SH,eastmoney,纠纷
海康威视,工商银行,因公司与海康威视天津分公司的买卖合同纠纷事宜，公司在中国工商银行北京苏州桥支行开立的银行基本账户被天津市南开区人民法院冻结，所涉合同纠纷金额约3717.68万元,2022-02-18 18:58:11,002415.SZ,601398.SH,yuncaijing,纠纷
九安医疗,千红制药,新冠检测板块持续走低，奥泰生物、安旭生物等近20股跌幅超10%，九安医疗、千红制药跟跌,2022-01-18 10:30:00,002432.SZ,002550.SZ,10jqka,同跌
九安医疗,龙洲股份,以封单金额计算，永安期货、九安医疗、龙洲股份等涨停板封单资金较多，分别有3.61亿元、2.61亿元、2.13亿元,2021-12-24 15:30:16,002432.SZ,002682.SZ,yuncaijing,同涨
九安医疗,迪安诊断,云财经讯，迪安诊断(300244)表示，子公司迪安生物抗原新冠检测和九安医疗的产品一样，目前产能超过50万人份/天；现阶段还在分析美国FDA注册事项的阶段,2022-01-30 14:21:01,002432.SZ,300244.SZ,yuncaijing,未知Unknown
九安医疗,迪安诊断,迪安诊断表示，子公司迪安生物抗原新冠检测和九安医疗的产品一样，目前产能超过50万人份/天；现阶段还在分析美国FDA注册事项的阶段,2022-01-30 14:23:00,002432.SZ,300244.SZ,10jqka,供应
九安医疗,迪瑞医疗,新冠检测板块持续走强，迪瑞医疗、九安医疗等涨停，安旭生物、济南高新跟涨,2022-01-20 09:52:00,002432.SZ,300396.SZ,10jqka,同涨
九安医疗,万孚生物,万孚生物在互动平台表示，公司的新冠抗原自测产品与九安医疗的新冠抗原家用自测OTC试剂盒是同一类产品,2022-01-20 16:14:00,002432.SZ,300482.SZ,10jqka,同行
九安医疗,万孚生物,云财经讯，1月20日电，万孚生物在互动平台表示，公司的新冠抗原自测产品与九安医疗的新冠抗原家用自测OTC试剂盒是同一类产品,2022-01-20 16:13:34,002432.SZ,300482.SZ,yuncaijing,同行
九安医疗,海顺新材,【海顺新材：公司为九安医疗提供软包装类产品】海顺新材在互动平台表示，公司为艾康生物提供软包装和硬包装类产品，为九安医疗提供软包装类产品,2022-01-19 15:20:52,002432.SZ,300501.SZ,eastmoney,供应
九安医疗,海顺新材,云财经讯，1月19日电，海顺新材在互动平台表示，公司为艾康生物提供软包装和硬包装类产品，为九安医疗提供软包装类产品,2022-01-19 15:20:00,002432.SZ,300501.SZ,yuncaijing,供应
九安医疗,迈瑞医疗,【疫情波动下新冠板块迎来利好，九安医疗周涨幅达12.49%，迈瑞医疗市值增长273.53亿元】本周(2月14日至2月18日)医疗器械板块全线走强，盘面多次上冲,2022-02-20 11:10:28,002432.SZ,300760.SZ,eastmoney,同涨
九安医疗,中船科技,以封单金额计算，汇通集团、九安医疗、中船科技等涨停板封单资金较多，分别有6.33亿元、4.83亿元、4.59亿元,2022-01-13 15:25:06,002432.SZ,600072.SH,yuncaijing,同涨
九安医疗,西藏珠峰,与此同时，近五个交易日登陆沪深两市的龙虎榜个股中，营业部净买入较大的个股有西藏珠峰、九安医疗、永安期货,2021-12-30 09:56:08,002432.SZ,600338.SH,yuncaijing,增持
九安医疗,尖峰集团,以封单金额计算，永安期货、尖峰集团、九安医疗等涨停板封单资金较多，分别有21.31亿元、3.02亿元、2.95亿元,2021-12-29 15:31:07,002432.SZ,600668.SH,yuncaijing,同涨
九安医疗,热景生物,云财经讯，新冠检测板块午后持续拉升，亚辉龙、九安医疗涨停，安旭生物、奥泰生物、热景生物跟涨,2022-01-11 13:03:29,002432.SZ,688068.SH,yuncaijing,同涨
九安医疗,东方生物,截止目前，国内只有九安医疗、东方生物和艾康生物三家公司生产的快速检测试剂，能进入美国市场,2022-01-12 08:25:56,002432.SZ,688298,eastmoney,同行
九安医疗,东方生物,截止目前，国内只有九安医疗、东方生物和艾康生物三家公司生产的快速检测试剂，能进入美国市场,2022-01-12 08:23:24,002432.SZ,688298,yuncaijing,同行
九安医疗,之江生物,新冠检测板块下挫走弱，华康医疗跌近7%，九安医疗、之江生物、安旭生物跟跌,2022-02-11 09:34:00,002432.SZ,688317,10jqka,同跌
松芝股份,宁德时代,【松芝股份：与宁德时代在多个业务领域均有合作】松芝股份(002454)在互动平台表示，公司目前与宁德时代在多个业务领域均有合作，其中包括宁德时代的重卡换电方面的电池热管理相关产品和储能电站电池热管理相关产品,2022-01-20 16:22:37,002454.SZ,300750.SZ,eastmoney,合作
松芝股份,宁德时代,松芝股份在互动平台表示，公司目前与宁德时代在多个业务领域均有合作，其中包括宁德时代的重卡换电方面的电池热管理相关产品和储能电站电池热管理相关产品,2022-01-20 16:22:00,002454.SZ,300750.SZ,10jqka,合作
松芝股份,宁德时代,云财经讯，松芝股份(002454)在互动平台表示，公司目前与宁德时代在多个业务领域均有合作，其中包括宁德时代的重卡换电方面的电池热管理相关产品和储能电站电池热管理相关产品,2022-01-20 16:21:30,002454.SZ,300750.SZ,yuncaijing,合作
欧菲光,深信服,除了平安、华为、腾讯这些传统大厂之外，研祥、乐信、欧菲光、深信服等新经济细分领域小巨头继续上榜，显示出深圳经济的强大后劲和韧劲,2022-02-15 20:09:06,002456.SZ,300454.SZ,yuncaijing,同行
赣锋锂业,天齐锂业,截至上午收盘，锂业巨头赣锋锂业A股涨逾8%，其H股涨逾7%；另一巨头天齐锂业涨停,2022-02-17 13:21:20,002460.SZ,002466.SZ,eastmoney,同涨
赣锋锂业,天齐锂业,【赣锋锂业、天齐锂业联袂上行，新能源ETF盘中翻红】受青海将设盐湖产业发展基金消息影响，A股盐湖提锂板块异动，赣锋锂业、天齐锂业表现强势，拉动新能源ETF(516160)翻红，盘中一度涨1.06%,2022-01-24 10:51:01,002460.SZ,002466.SZ,eastmoney,同涨
赣锋锂业,比亚迪,港股锂电池板块走低，赣锋锂业跌超4%，洪桥集团跌近3%，比亚迪电子跌超2%，超威动力、比亚迪股份跟跌,2022-02-21 14:26:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股特斯拉概念股持续走高，赣锋锂业涨超7%，雅迪控股涨超6%，比亚迪电子涨近4%，比亚迪股份涨超3%,2022-02-17 11:24:00,002460.SZ,002594.SZ,10jqka,同涨
赣锋锂业,比亚迪,港股锂电池概念股走低，赣锋锂业(01772.HK)跌5.12%，比亚迪股份(01211.HK)跌3.3%，比亚迪电子(00285.HK)跌2.17%，超威动力(00951.HK)跌0.9%,2022-02-08 10:27:58,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，比亚迪电子跌超5%，赣锋锂业跌超3%，超威动力跌超2%,2022-02-07 14:51:49,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，赣锋锂业跌超4%，洪桥集团跌近3%，比亚迪电子跌超2%，超威动力、比亚迪股份跟跌,2022-02-21 14:27:03,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，赣锋锂业跌超7%，比亚迪电子跌6%，比亚迪股份跌超5%，超威动力跌超4%,2022-02-24 14:10:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，比亚迪电子跌超5%，赣锋锂业跌超3%，超威动力跌超2%,2022-02-07 14:48:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，洪桥集团跌超4%，比亚迪股份跌近3%，赣锋锂业跌超2%,2022-01-19 11:34:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股特斯拉概念股走低，比亚迪股份、耐世特跌近4%，比亚迪电子跌超3%，赣锋锂业、敏实集团跌近3%,2022-01-19 13:31:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块短线下挫，比亚迪电子(00285.HK)跌超5%，赣锋锂业(01772.HK)跌5%，比亚迪股份(01211.HK)跌1.2%,2022-01-06 10:18:53,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，洪桥集团跌近13%，赣锋锂业跌超3%，比亚迪股份、天能动力跟跌,2022-01-07 13:15:36,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，比亚迪电子跌超3%，赣锋锂业跌超2%，比亚迪股份跌近2%,2022-01-11 13:21:59,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，比亚迪股份跌超8%，比亚迪电子跌超5%，赣锋锂业跌超4%，超威动力跌近3%，彩客化学跌超2%，洪桥集团跌近2%,2022-01-28 10:10:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块走高，赣锋锂业、比亚迪股份涨超4%，比亚迪电子涨近2%，超威动力、天能动力跟涨,2022-01-12 10:32:00,002460.SZ,002594.SZ,10jqka,同涨
赣锋锂业,比亚迪,港股锂电池板块走低，赣锋锂业跌近5%，洪桥集团跌超4%，比亚迪电子、天能动力、超威动力跟跌,2022-01-04 11:24:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，比亚迪电子跌超3%，赣锋锂业跌超2%，比亚迪股份跌近2%,2022-01-11 13:20:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,比亚迪,港股锂电池板块走高，比亚迪电子涨近5%，洪桥集团涨超3%，超威动力涨超2%，赣锋锂业、天能动力跟涨,2022-01-10 11:19:00,002460.SZ,002594.SZ,10jqka,同涨
赣锋锂业,比亚迪,港股特斯拉概念股走低，比亚迪股份(01211.HK)跌近4%，耐世特(01316.HK)跌3.54%，赣锋锂业(01772.HK)跌3.11%，敏实集团(00425.HK)跌2.6%，力劲科技(00558.HK)跌2.2%,2022-01-19 13:35:42,002460.SZ,002594.SZ,eastmoney,同跌
赣锋锂业,比亚迪,港股锂电池板块走低，洪桥集团跌近13%，赣锋锂业跌超3%，比亚迪股份、天能动力跟跌,2022-01-07 13:12:00,002460.SZ,002594.SZ,10jqka,同跌
赣锋锂业,永兴材料,【锂电锂矿概念再掀涨停潮，这家龙头公司业绩表现抢眼】锂电锂矿赛道股经历前期大幅调整后，今日相关板块再掀涨停潮，赣锋锂业、永兴材料等涨停，盐湖股份一度封板,2022-01-24 23:36:40,002460.SZ,002756.SZ,eastmoney,同涨
赣锋锂业,东风汽车,云财经讯，1月22日，由东风汽车与赣锋锂业合作开发的首批50辆东风-赣锋高比能固态电池车在江西省新余市完成交付，成为全球首个固态电池车示范运营项目,2022-01-23 14:44:03,002460.SZ,600006.SH,yuncaijing,合作
赣锋锂业,东风汽车,【东风汽车：首批固态电池车完成交付】1月22日，由东风汽车与赣锋锂业合作开发的首批50辆东风-赣锋高比能固态电池车在江西省新余市完成交付，成为全球首个固态电池车示范运营项目,2022-01-23 14:45:50,002460.SZ,600006.SH,eastmoney,合作
赣锋锂业,东风汽车,1月22日，由东风汽车公司与赣锋锂业合作开发的东风，-，赣锋高比能固态电池E70示范运营车在江西省新余市全球首发,2022-01-24 14:01:08,002460.SZ,600006.SH,eastmoney,合作
赣锋锂业,福耀玻璃,港股特斯拉概念股走低，力劲科技跌超6%，耐世特跌近5%，亿和控股跌超3%，赣锋锂业跌3%，福耀玻璃跌近3%，雅迪控股跌近2%,2022-01-28 09:48:00,002460.SZ,600660.SH,10jqka,同跌
赣锋锂业,福耀玻璃,港股特斯拉概念股走低，力劲科技跌超6%，耐世特跌4.5%，亿和控股跌3.33%，赣锋锂业跌3%，福耀玻璃跌2.5%，雅迪控股跌1.63%,2022-01-28 09:48:58,002460.SZ,600660.SH,eastmoney,同跌
赣锋锂业,中铝国际,有色金属板块集体上涨，赣锋锂业涨7%，中铝国际涨超4%,2022-02-17 12:08:27,002460.SZ,601068.SH,eastmoney,同涨
赣锋锂业,中国铝业,港股有色金属板块走低，俄铝跌近6%，赣锋锂业跌近4%，五矿资源、中国铝业、中国有色矿业跌近2%,2022-02-21 10:30:00,002460.SZ,601600.SH,10jqka,同跌
赣锋锂业,中国铝业,港股有色金属板块走低，俄铝(00486.HK)跌近6%，赣锋锂业(01772.HK)跌近4%，五矿资源(01208.HK)、中国铝业(02600.HK)、中国有色矿业(01258.HK)跌近2%,2022-02-21 10:32:36,002460.SZ,601600.SH,eastmoney,同跌
赣锋锂业,中国铝业,恒指涨0.3%，恒生科技指数涨0.82%，铝业股、稀土股等有色金属板块集体上涨，赣锋锂业涨超7%，中国铝业涨超5%,2022-02-17 16:10:24,002460.SZ,601600.SH,eastmoney,同涨
赣锋锂业,中国铝业,云财经讯，恒指收涨0.3%，恒生科技指数涨0.82%，铝业股、稀土股等有色金属板块集体上涨，赣锋锂业涨超7%，中国铝业涨超5%,2022-02-17 16:11:45,002460.SZ,601600.SH,yuncaijing,同涨
赣锋锂业,洛阳钼业,港股有色金属板块走低，俄铝跌近7%，赣锋锂业跌近6%，中广核矿业跌近4%，洛阳钼业跌超3%,2022-02-24 11:47:00,002460.SZ,603993.SH,10jqka,同跌
天齐锂业,永兴材料,重点看好有资源有加工产能且未来有成长性的公司，龙头天齐锂业、赣峰锂业，弹性标的永兴材料、盛新锂能、科达制造等,2022-02-24 10:39:45,002466.SZ,002756.SZ,eastmoney,同行
天齐锂业,永兴材料,重点看好有资源有加工产能且未来有成长性的公司，龙头天齐锂业、赣峰锂业，弹性标的永兴材料、盛新锂能、科达制造等,2022-02-24 10:38:13,002466.SZ,002756.SZ,yuncaijing,同行
天齐锂业,西藏珠峰,云财经讯，盐湖提锂概念股持续拉升，藏格矿业涨停，科达制造、西藏珠峰、天齐锂业、盐湖股份等集体冲高,2021-12-28 09:58:52,002466.SZ,600338.SH,yuncaijing,同涨
山西证券,乐视网,云财经讯，山西证券：控股子公司中德证券因乐视网证券虚假陈述纠纷被提起诉讼，涉案金额45.71亿元,2022-01-17 20:31:55,002500.SZ,300104.SZ,yuncaijing,纠纷
山西证券,乐视网,【乐视网冲击波！这家投行遭立案调查，还有两家中介？近100个在审IPO将被拖累？】1月18日晚，山西证券公告称，控股子公司中德证券保荐业务涉嫌违法违规，被证监会立案，事涉乐视网,2022-01-19 00:26:57,002500.SZ,300104.SZ,eastmoney,纠纷
山西证券,乐视网,云财经讯，山西证券：中德证券因在乐视网信息技术（北京）股份有限公司2016年非公开发行股票项目中，保荐业务涉嫌违法违规，中国证监会决定对中德证券立案,2022-01-18 21:31:35,002500.SZ,300104.SZ,yuncaijing,纠纷
蓝丰生化,七彩化学,染料板块持续拉升，七彩化学涨超4%，蓝丰生化、福莱蒽特、亚邦股份跟涨,2022-01-26 14:14:00,002513.SZ,300758.SZ,10jqka,同涨
凯美特气,华特气体,同时，国内相关光刻气供应商华特气体、凯美特气有望受益,2022-02-13 12:36:55,002549.SZ,688268.SH,eastmoney,同行
凯美特气,华特气体,同时，国内相关光刻气供应商华特气体、凯美特气有望受益,2022-02-13 12:28:38,002549.SZ,688268.SH,yuncaijing,同行
洽洽食品,绝味食品,这些投资人的背景较为深厚，背靠绝味食品、洽洽食品、克明食品等多家A股消费类上市公司,2022-02-05 16:23:16,002557.SZ,603517.SH,yuncaijing,同行
洽洽食品,绝味食品,记者注意到，这些投资人的背景较为深厚，背靠绝味食品(603517，SH)、洽洽食品(002557，SZ)、克明食品(002661，SZ)等多家A股消费类上市公司,2022-02-05 16:20:31,002557.SZ,603517.SH,eastmoney,同行
天沃科技,上海电气,云财经讯，上海电气公告，公司控股子公司天沃科技拟向公司发行股份购买公司持有的上海锅炉厂100%股权，并向公司控股股东电气控股的下属公司上海立昕募集配套资金,2022-02-11 18:49:09,002564.SZ,601727.SH,yuncaijing,上级
天沃科技,上海电气,天沃科技：筹划发行股份购买上海电气持有的上海锅炉厂有限公司100%股权，并募集配套资金,2022-01-24 12:09:45,002564.SZ,601727.SH,eastmoney,投资
天沃科技,上海电气,【上海电气：控股子公司拟发行股份购买上锅厂100%股权】上海电气(601727)2月11日晚间公告，公司控股子公司天沃科技拟向公司发行股份购买公司持有的上海锅炉厂100%股权，并向公司控股股东电气控股的下属公司上海立昕募集配套资金,2022-02-11 18:55:29,002564.SZ,601727.SH,eastmoney,上级
奥拓电子,工商银行,云财经讯，从奥拓电子(002587)了解到，近日，奥拓电子在中国工商银行金融科技体验中心2.0迭代升级项目竞标中，出具的设计方案得到客户认可并成功中标,2021-12-24 08:55:08,002587.SZ,601398.SH,yuncaijing,供应
比亚迪,道氏技术,云财经讯，道氏技术表示，碳材料业务主要客户包括深圳市比亚迪供应链管理有限公司等主流电池企业，多家优质客户正在不断拓展中,2022-02-24 21:59:16,002594.SZ,300409.SZ,yuncaijing,供应
比亚迪,中科创达,云财经讯，中科创达消息，近日，比亚迪集团副总裁&产品规划及汽车新技术研究院院长杨冬生一行领导到访中科创达上海智能体验中心，与中科创达执行总裁武文光等代表围绕座舱产品开发、基于Kanzi，One的HMI设计、海外产品开发测试能力、自动驾驶方案等方向进行了深入探讨，并对未来双方的合作进行了畅想与交流,2022-01-19 14:20:33,002594.SZ,300496.SZ,yuncaijing,合作
比亚迪,中科创达,"云财经讯，中科创达在机构调研时表示，在比亚迪到访期间,，双方主要围绕座舱产品开发、基于，Kanzi，One，的HMI，设计、海外产品开发测试能力、自动驾驶方案等方向进行了深入探讨，从而更加深入地了解了彼此的优势与战略规划，为接下来双方多方面的深入合作建立坚实的基础",2022-01-31 09:50:45,002594.SZ,300496.SZ,yuncaijing,合作
比亚迪,中科创达,【中科创达：比亚迪到访期间，在自动驾驶方案等方向进行了深入探讨】中科创达在机构调研时表示，在比亚迪到访期间，，双方主要围绕座舱产品开发、基于，Kanzi，One，的HMI，设计、海外产品开发测试能力、自动驾驶方案等方向进行了深入探讨，从而更加深入地了解了彼此的优势与战略规划，为接下来双方多方面的深入合作建立坚实的基础,2022-01-31 10:00:49,002594.SZ,300496.SZ,eastmoney,合作
比亚迪,中科创达,"中科创达在机构调研时表示，在比亚迪到访期间,，双方主要围绕座舱产品开发、基于，Kanzi，One，的HMI，设计、海外产品开发测试能力、自动驾驶方案等方向进行了深入探讨，从而更加深入地了解了彼此的优势与战略规划，为接下来双方多方面的深入合作建立...",2022-01-31 09:51:00,002594.SZ,300496.SZ,10jqka,合作
比亚迪,中科创达,中科创达消息，近日，比亚迪集团副总裁&产品规划及汽车新技术研究院院长杨冬生一行领导到访中科创达上海智能体验中心，与中科创达执行总裁武文光等代表围绕座舱产品开发、基于Kanzi，One的HMI设计、海外产品开发测试能力、自动驾驶方案等方向进行...,2022-01-19 14:21:00,002594.SZ,300496.SZ,10jqka,合作
比亚迪,金太阳,【比亚迪投资福建金石能源，后者经营范围含半导体器件专用设备制造】近日，福建金石能源有限公司发生工商变更，原股东泉州市金太阳电子科技有限公司退出，新增股东比亚迪(002594)等，同时注册资本由1.9亿增加到2.14亿,2022-01-29 18:09:39,002594.SZ,300606.SZ,eastmoney,被增持
比亚迪,金太阳,云财经讯，企查查App显示，近日，福建金石能源有限公司发生工商变更，原股东泉州市金太阳电子科技有限公司退出，新增股东比亚迪(002594)等，同时注册资本由1.9亿增加到2.14亿,2022-01-29 17:54:38,002594.SZ,300606.SZ,yuncaijing,未知Unknown
