,id,datetime,event_type,text
740,1642413060,2022-01-17 17:51:00,财经/交易-出售/收购,神思电子：控股股东神思科技投资拟减持不超3%
741,1642412460,2022-01-17 17:41:00,财经/交易-出售/收购,中银证券：云投集团拟减持不超0.8%
742,1642411800,2022-01-17 17:30:00,财经/交易-出售/收购,北向资金今日净买入17.07亿元 中国中免净卖出额居首
743,1642411020,2022-01-17 17:17:00,财经/交易-出售/收购,爱柯迪：XUDONG INTERNATIONAL LIMITED拟减持不超2%
744,1642408380,2022-01-17 16:33:00,财经/交易-出售/收购,传智教育：天津心意云拟通过大宗交易减持不超过1.99%
745,1642408020,2022-01-17 16:27:00,财经/交易-涨停,数字政通今日涨停  1家机构净卖出3678万元
746,1642407360,2022-01-17 16:16:00,财经/交易-出售/收购,雄帝科技：控股股东、实际控制人高晶拟减持不超2%
747,1642398600,2022-01-17 13:50:00,财经/交易-上市,亿帆医药：F-627预计在春节后提交上市申请
748,1642397760,2022-01-17 13:36:00,财经/交易-降价,港股恒指跌1%
749,1642396380,2022-01-17 13:13:00,财经/交易-降息,兴业证券黄伟平：“降息”有利于提振债市交易情绪
750,1642392060,2022-01-17 12:01:00,财经/交易-上市,上海上美化妝品股份有限公司提交港交所上市聆讯申请
751,1642339260,2022-01-16 21:21:00,财经/交易-降价,瑞丰高材：当前PBAT产品主要原材料BDO价格稍有回落
752,1642326420,2022-01-16 17:47:00,产品行为-发布,华林证券：19.45亿限售股将于1月18日起上市流通
753,1642326420,2022-01-16 17:47:00,产品行为-发布,特斯拉2021年第四季度车辆安全报告出炉
754,1642323480,2022-01-16 16:58:00,财经/交易-出售/收购,山西焦煤：拟通过发行股份及支付现金方式购买华晋焦煤51%...
755,1642323240,2022-01-16 16:54:00,产品行为-发布,国光电器：与智度股份拟共同成立元宇宙合资公司
756,1642322940,2022-01-16 16:49:00,产品行为-发布,九安医疗：子公司新型冠状病毒抗原快速检测专业版试剂盒...
757,1642322400,2022-01-16 16:40:00,财经/交易-出售/收购,古鳌科技：总经理拟增持公司1000万-2000万元股份
758,1642321260,2022-01-16 16:21:00,财经/交易-涨停,中泰化学：筹划重大资产重组 股票停牌
759,1642320480,2022-01-16 16:08:00,财经/交易-出售/收购,南京银行：拟收购苏宁消金控股权，交易对手方及交易比例...
760,1642208580,2022-01-15 09:03:00,产品行为-召回,东风汽车召回1257辆东风风神AX7马赫版汽车
761,1642205520,2022-01-15 08:12:00,产品行为-发布,海源复材董事长：万亿级替代市场拉开序幕 HJT电池料迎爆发期
762,1642247460,2022-01-15 19:51:00,产品行为-发布,中国联通发布5G新型智慧城市白皮书
763,1642242900,2022-01-15 18:35:00,产品行为-发布,万兴科技：“虚拟数字人”演示功能可提供8个不同风格的“...
764,1642236780,2022-01-15 16:53:00,产品行为-获奖,比亚迪电子荣获大疆2021年度“优秀供应商”奖
765,1642235220,2022-01-15 16:27:00,产品行为-发布,蔚来：全国第788-791座换电站今日上线
766,1642227780,2022-01-15 14:23:00,产品行为-发布,宁德时代向特定对象发行证券事项已获审核通过
767,1642225440,2022-01-15 13:44:00,组织关系-加盟,海通证券与中保投资签署战略合作协议
768,1642129680,2022-01-14 11:08:00,产品行为-发布,九安医疗：美国子公司合同产品已经在美国获得了FDA的紧急...
769,1642127280,2022-01-14 10:28:00,财经/交易-融资,绝味食品投资鲜生活冷链物流公司
770,1642126080,2022-01-14 10:08:00,产品行为-发布,网易云音乐安卓版手表端软件获登记批准
771,1642123560,2022-01-14 09:26:00,财经/交易-跌停,A股三大指数集体低开
772,1642123260,2022-01-14 09:21:00,财经/交易-上市,金力永磁港股上市首日开跌近9%
773,1642119540,2022-01-14 08:19:00,财经/交易-出售/收购,南京银行突曝大收购 “主角”或为苏宁消费金融有限公司
774,1642119480,2022-01-14 08:18:00,财经/交易-出售/收购,南京银行突曝大收购，“主角”或为苏宁消费金融有限公司
775,1642118520,2022-01-14 08:02:00,财经/交易-融资,鱼跃医疗：暂缓对参股公司重庆蚂蚁消金公司增资事项
776,1642117680,2022-01-14 07:48:00,财经/交易-出售/收购,九安医疗：美国子公司签订81.02亿元采购合同
777,1642114380,2022-01-14 06:53:00,财经/交易-融资,中信证券拟通过供股筹资不超过280亿元
778,1642173420,2022-01-14 23:17:00,产品行为-发布,地平线与上汽通用五菱达成战略合作 合作车型2022年开始落地
779,1642170300,2022-01-14 22:25:00,组织关系-加盟,中国中车与吉林省举行系列签约活动
780,1642168740,2022-01-14 21:59:00,财经/交易-出售/收购,亚信科技宣布收购艾瑞咨询 持续加码数字化运营及数智化转型
781,1642164360,2022-01-14 20:46:00,财经/交易-出售/收购,华安鑫创：多名股东拟合计减持不超11.56%
782,1642162800,2022-01-14 20:20:00,财经/交易-出售/收购,雷赛智能：和赛拟减持不超1.08%
783,1642162740,2022-01-14 20:19:00,产品行为-发布,新强联：拟向不特定对象发行可转换公司债券募资不超15亿元
784,1642162260,2022-01-14 20:11:00,财经/交易-出售/收购,万孚生物：汇垠天粤拟减持不超2%
785,1642158900,2022-01-14 19:15:00,财经/交易-出售/收购,腾讯控股：今耗资约2.01亿港元回购43万股股份
786,1642156080,2022-01-14 18:28:00,财经/交易-降价,中国东航：12月客座率同比下降9.25%
787,1642152600,2022-01-14 17:30:00,财经/交易-出售/收购,北向资金今日净买入国轩高科3.99亿元
788,1642151400,2022-01-14 17:10:00,财经/交易-出售/收购,沙钢股份：控股子公司完成炼铁产能指标购买
789,1642150380,2022-01-14 16:53:00,产品行为-发布,美的集团投资成立汽车部件公司 注册资本2亿元
790,1642150140,2022-01-14 16:49:00,财经/交易-出售/收购,剑桥科技：股东康令科技拟减持不超1.24%股份
791,1642150080,2022-01-14 16:48:00,财经/交易-出售/收购,中毅达：西藏一乙拟减持不超1%
792,1642149300,2022-01-14 16:35:00,财经/交易-跌停,天融信今日跌停  3家机构净卖出1.23亿元
793,1642148820,2022-01-14 16:27:00,财经/交易-涨停,国联水产今日涨停  1家机构净买入5518万元
794,1642148580,2022-01-14 16:23:00,财经/交易-涨停,亚太药业今日涨停  2家机构净买入8898万元
795,1642146000,2022-01-14 15:40:00,组织关系-加盟,卫宁健康与厦门弘爱康复医院正式签约
796,1642144260,2022-01-14 15:11:00,财经/交易-涨价,德国2月电力价格上涨22%
797,1642143540,2022-01-14 14:59:00,财经/交易-涨价,郑商所纯碱期货主力合约涨3%
798,1642143360,2022-01-14 14:56:00,财经/交易-降价,上证指数跌幅扩大至1%
799,1642142940,2022-01-14 14:49:00,财经/交易-涨价,郑商所玻璃期货主力合约大涨4%
800,1642141440,2022-01-14 14:24:00,财经/交易-涨停,永安期货盘中触及涨停
801,1642140780,2022-01-14 14:13:00,产品行为-发布,掌阅科技发布年度数字阅读报告：30岁以下用户占比56%
802,1642045980,2022-01-13 11:53:00,产品行为-发布,福安药业：子公司收到多索茶碱注射液药品注册证书
803,1642039620,2022-01-13 10:07:00,财经/交易-涨停,湖北广电涨停封板
804,1642039380,2022-01-13 10:03:00,财经/交易-降价,港股医美概念股走低
805,1642039200,2022-01-13 10:00:00,财经/交易-降价,港股生物医药板块普跌
806,1642036560,2022-01-13 09:16:00,财经/交易-涨价,卧龙电驱：公司已经实现了多次调价以应对原材料上涨
807,1642031220,2022-01-13 07:47:00,财经/交易-出售/收购,科力尔：股东唐毅拟减持不超过0.44%
808,1642083660,2022-01-13 22:21:00,财经/交易-上市,云涌控股有限公司提交港交所上市聆讯申请
809,1642077900,2022-01-13 20:45:00,财经/交易-出售/收购,腾讯控股：今日回购35.14万股股份  耗资约1.67亿港元
810,1642075080,2022-01-13 19:58:00,产品行为-发布,中国恒大：恒大地产债券持有人同意“20恒大01”延期兑付...
811,1642074240,2022-01-13 19:44:00,财经/交易-出售/收购,小米集团：今日耗资1463.88万港元回购78.8万股
812,1642072320,2022-01-13 19:12:00,财经/交易-出售/收购,迈瑞医疗：拟以10亿元回购股份
813,1642071120,2022-01-13 18:52:00,财经/交易-出售/收购,吉药控股：董事及其一致行动人拟合计减持不超4.24%
814,1642070880,2022-01-13 18:48:00,产品行为-发布,证监会：五芳斋、宏英智能首发获通过
815,1642066560,2022-01-13 17:36:00,财经/交易-出售/收购,甘李药业：GS Direc拟减持不超1%
816,1642066200,2022-01-13 17:30:00,财经/交易-出售/收购,北向资金今日净卖出5.85亿元 国电南瑞净买入额居首
817,1642065300,2022-01-13 17:15:00,财经/交易-降价,天地源：2021年第四季度合同销售金额同比下降14.62%
818,1642063860,2022-01-13 16:51:00,组织关系-加盟,2021年年报披露期将至，近百家A股公司“临阵”改聘审计机构
819,1642063860,2022-01-13 16:51:00,组织关系-加盟,大连重工与上海东硕签订战略合作协议
820,1642063680,2022-01-13 16:48:00,组织关系-辞/离职,贵航股份：董事长辞职
821,1642063380,2022-01-13 16:43:00,组织关系-加盟,中国中冶：2021年新签合同额同比增18.1%
822,1642063260,2022-01-13 16:41:00,财经/交易-出售/收购,金马游乐：控制股东拟合计减持不超4.6%
823,1642063200,2022-01-13 16:40:00,组织关系-裁员,金禾实业：初步裁定公司甜味剂产品安赛蜜没有违反美国法...
824,1642062360,2022-01-13 16:26:00,财经/交易-跌停,国际医学今日跌停  4家机构净卖出2.01亿元
825,1642062240,2022-01-13 16:24:00,财经/交易-涨停,九安医疗今日涨停  1家机构净买入3167万元
826,1642061760,2022-01-13 16:16:00,产品行为-发布,奥瑞金：预制菜系列产品研发及其包装业务已推出首批产品
827,1642059540,2022-01-13 15:39:00,产品行为-发布,新希望投资成立智能设备制造公司 注册资本1亿元
828,1642059060,2022-01-13 15:31:00,产品行为-发布,紫光展锐携手腾讯QQ实现RTOS端应用部署
829,1642052820,2022-01-13 13:47:00,财经/交易-降价,上证指数跌幅扩大至1%
830,1642047840,2022-01-13 12:24:00,产品行为-发布,三星预计最早将于 6 月推出搭载 LG Display面板的电视
831,1642046940,2022-01-13 12:09:00,财经/交易-融资,融创中国称短期内没有进一步配股融资的计划
832,1641958560,2022-01-12 11:36:00,产品行为-发布,国台办：上海复星已向台湾供应复必泰疫苗1333万剂
833,1641956700,2022-01-12 11:05:00,财经/交易-涨价,张小泉：根据原材料及用工成本的上升情况对产品进行小幅提价
834,1641954540,2022-01-12 10:29:00,产品行为-发布,恒信东方与软通动力、华为等多家公司就推动无锡元宇宙技...
835,1641943440,2022-01-12 07:24:00,财经/交易-上市,滴滴据悉已与港交所就上市事宜进行非正式谈判
836,1641993840,2022-01-12 21:24:00,产品行为-发布,中手游宣布将推出首批4万枚NFT仙剑徽章
837,1641989640,2022-01-12 20:14:00,产品行为-发布,“鹏云”系列产品正式首发 鹏博士全面转型数智服务运营商
838,1641988080,2022-01-12 19:48:00,产品行为-发布,荣盛石化：子公司炼化一体化项目（二期）全面投产
839,1641986340,2022-01-12 19:19:00,产品行为-发布,康泰医学：拟在湖南省长沙市设立子公司
840,1641985920,2022-01-12 19:12:00,财经/交易-融资,丰元股份：拟定增募资不超9.4亿元
841,1641981660,2022-01-12 18:01:00,灾害/意外-起火,比亚迪：网传比亚迪起火引燃隔壁特斯拉为不实信息
842,1641981120,2022-01-12 17:52:00,产品行为-发布,石药集团：甲磺酸仑伐替尼胶囊获药品注册批件
843,1641979860,2022-01-12 17:31:00,财经/交易-出售/收购,北向资金今日大幅净买入70.18亿元 亿纬锂能净卖出额居首
844,1641979740,2022-01-12 17:29:00,财经/交易-出售/收购,龙津药业：立兴实业拟减持不超6%
845,1641977280,2022-01-12 16:48:00,财经/交易-融资,郑州银行发放河南省城商行首笔碳排放权配额质押贷款
846,1641975840,2022-01-12 16:24:00,财经/交易-涨停,冰山冷热今日涨停  1家机构净卖出2650万元
847,1641975480,2022-01-12 16:18:00,交往-会见,浙江省委常委、杭州市委书记刘捷一行考察调研杭叉集团
848,1641975360,2022-01-12 16:16:00,财经/交易-出售/收购,传智教育：股东上海创稷拟减持不超过2.7%
849,1641973860,2022-01-12 15:51:00,组织关系-辞/离职,莱绅通灵：总裁辞职
850,1641971100,2022-01-12 15:05:00,产品行为-发布,招商蛇口30亿元并购票据成功注册
851,1641971100,2022-01-12 15:05:00,产品行为-发布,汉威科技：目前能斯达的电子皮肤已有小批量商用
852,1641964800,2022-01-12 13:20:00,产品行为-发布,顾地科技上演地天板
853,1641867180,2022-01-11 10:13:00,财经/交易-涨停,九安医疗触及涨停
854,1641865800,2022-01-11 09:50:00,财经/交易-涨价,郑商所纯碱期货主力合约涨3%
855,1641864300,2022-01-11 09:25:00,财经/交易-跌停,A股三大指数集体低开
856,1641863820,2022-01-11 09:17:00,产品行为-发布,雪人股份：具备将燃料电池系统标准化批量生产的能力
857,1641861840,2022-01-11 08:44:00,财经/交易-融资,消息称京东推介20亿美元银团融资 其中包括绿色贷款
858,1641861720,2022-01-11 08:42:00,产品行为-发布,中信证券：2022年存在发行特别国债的可能
859,1641860820,2022-01-11 08:27:00,产品行为-发布,海螺型材泰国项目熔铸生产线第一炉15吨铝水铸棒成功下线
860,1641859620,2022-01-11 08:07:00,财经/交易-出售/收购,世茂集团：并未就出售上海世茂国际广场订立初步协议
861,1641858300,2022-01-11 07:45:00,产品行为-发布,蓝晓科技：签订西藏结则茶卡盐湖提锂合同
862,1641858180,2022-01-11 07:43:00,组织关系-加盟,亿纬锂能：与蓝晓科技签订《战略合作协议》
863,1641905880,2022-01-11 20:58:00,财经/交易-降息,浙商证券李超：近期是重要降息窗口期
864,1641903540,2022-01-11 20:19:00,组织关系-加盟,巨人网络：与黄金搭档签署《战略合作框架协议》
865,1641902220,2022-01-11 19:57:00,财经/交易-出售/收购,腾讯控股：1月11日耗资约2.02亿港元回购44万股股份
866,1641902040,2022-01-11 19:54:00,产品行为-发布,康泰生物新冠疫苗在印尼获批作为加强针
867,1641901920,2022-01-11 19:52:00,财经/交易-出售/收购,小米集团：今日回购210万股  耗资约3814万港元
868,1641901860,2022-01-11 19:51:00,产品行为-发布,农业农村部：组织编制《深远海大型智能化养殖渔场发展规...
869,1641901080,2022-01-11 19:38:00,财经/交易-出售/收购,安利股份：拟以1000万元-2000万元回购股份
870,1641900180,2022-01-11 19:23:00,财经/交易-出售/收购,首华燃气：控股股东及其一致行动人拟合计减持不超3%
871,1641899580,2022-01-11 19:13:00,组织关系-辞/离职,浙商银行：董事长辞职
872,1641898620,2022-01-11 18:57:00,财经/交易-出售/收购,南凌科技：东方富海拟减持不超3.03%
873,1641898080,2022-01-11 18:48:00,产品行为-发布,中海油启动我国首个海上CO2封存项目 惠博普中标关键处理装置
874,1641897780,2022-01-11 18:43:00,组织关系-辞/离职,财通证券：董事长辞职
875,1641896400,2022-01-11 18:20:00,财经/交易-出售/收购,中环股份：拟以3.55亿元-3.91亿元回购股份
876,1641893820,2022-01-11 17:37:00,财经/交易-出售/收购,紫光股份：屹唐同舟拟减持不超1%
877,1641891060,2022-01-11 16:51:00,产品行为-发布,美的集团投资成立长期主义科技公司
878,1641890520,2022-01-11 16:42:00,组织关系-加盟,元宇宙人才争夺战打响 外媒曝超40名微软员工跳槽至Meta
879,1641889500,2022-01-11 16:25:00,财经/交易-涨停,九安医疗今日涨停  1家机构净买入3296万元
880,1641889440,2022-01-11 16:24:00,财经/交易-涨停,冰山冷热今日涨停  1家机构净买入1964万元
881,1641887580,2022-01-11 15:53:00,产品行为-发布,谱尼测试：全资子公司获批开展临床细胞分子遗传学临床基...
882,1641887100,2022-01-11 15:45:00,产品行为-发布,中兴通讯联合中国联通完成算力网络服务调度PoC验证
883,1641886200,2022-01-11 15:30:00,产品行为-发布,智飞生物新冠疫苗在印尼获批作为序贯（异源）加强针
884,1641885120,2022-01-11 15:12:00,产品行为-发布,光库科技：铌酸锂高速调制器芯片研发及产业化项目主体结...
885,1641884340,2022-01-11 14:59:00,财经/交易-出售/收购,知情人士：世茂除考虑转让酒店等商业资产 一些小股合作项...
886,1641880920,2022-01-11 14:02:00,产品行为-发布,美团公布共享单车指纹解锁专利
887,1641784080,2022-01-10 11:08:00,财经/交易-融资,百度投资清云智通 后者致力于流程工业无人化
888,1641779940,2022-01-10 09:59:00,财经/交易-融资,阿里巴巴投资济达交通 后者专注于交通仿真领域
889,1641777900,2022-01-10 09:25:00,财经/交易-跌停,A股三大指数集体低开
890,1641775860,2022-01-10 08:51:00,产品行为-发布,高德红外：目前已经拥有非制冷、碲镉汞和二类超晶格三条8...
891,1641773700,2022-01-10 08:15:00,财经/交易-出售/收购,康龙化成：收购Recipharm旗下位于英国的原料药商业化生产...
892,1641824280,2022-01-10 22:18:00,产品行为-发布,兰石重装研制国产化N08810换热器完工交付
893,1641822780,2022-01-10 21:53:00,组织关系-加盟,宝钢股份与蔚来达成战略合作
894,1641819840,2022-01-10 21:04:00,组织关系-辞/离职,微博：张勇先生从董事会辞职
895,1641817260,2022-01-10 20:21:00,财经/交易-出售/收购,海印股份：拟控股申辉智慧能源公司 推动新能源业务布局
896,1641816060,2022-01-10 20:01:00,组织关系-辞/离职,莱绅通灵：董事长辞职
897,1641812400,2022-01-10 19:00:00,财经/交易-出售/收购,沐邦高科：拟收购内蒙古豪安100%股权 拓展“益智玩具产业...
898,1641810540,2022-01-10 18:29:00,产品行为-发布,三人行：拟与北京文化共同建立数字文化创意产品交易平台
899,1641809640,2022-01-10 18:14:00,交往-会见,吉电股份与伊藤忠会谈 聚焦氢能产业链布局
900,1641808680,2022-01-10 17:58:00,组织关系-辞/离职,东阿阿胶：董事长、总裁辞职
901,1641808620,2022-01-10 17:57:00,财经/交易-出售/收购,三星医疗：预中标国网上海市电力公司采购
902,1641808200,2022-01-10 17:50:00,产品行为-发布,石药集团：唑来膦酸注射液获药品注册批件
903,1641807000,2022-01-10 17:30:00,财经/交易-出售/收购,北向资金今日净买入伊利股份3.65亿元
904,1641802980,2022-01-10 16:23:00,财经/交易-涨停,唐人神今日涨停 3家机构净买入6868.87万元
905,1641802980,2022-01-10 16:23:00,财经/交易-涨停,以岭药业今日涨停  3家机构净买入2.89亿元
906,1641800580,2022-01-10 15:43:00,财经/交易-降价,正虹科技：2021年12月生猪销售收入同比下降54.21%
907,1641800520,2022-01-10 15:42:00,产品行为-发布,威孚高科：拟投资设立氢燃料电池零部件业务合资公司
908,1641800040,2022-01-10 15:34:00,财经/交易-出售/收购,中科软：股东郭丹拟减持不超2%
909,1641798780,2022-01-10 15:13:00,产品行为-发布,新东方投资成立艺术培训学校
910,1641796860,2022-01-10 14:41:00,财经/交易-跌停,正和生态盘尾触及跌停
911,1641796620,2022-01-10 14:37:00,财经/交易-涨价,郑商所纯碱期货主力合约涨3%
912,1641795120,2022-01-10 14:12:00,产品行为-发布,美的集团2022年目标出货8000万颗芯片 进军汽车芯片
913,1641793980,2022-01-10 13:53:00,财经/交易-涨停,西陇科学触及涨停
914,1641793860,2022-01-10 13:51:00,产品行为-发布,合景泰富称已划转资金兑付周二到期的美元票据
915,1641792780,2022-01-10 13:33:00,财经/交易-涨停,世茂股份直线拉升涨停
916,1641792360,2022-01-10 13:26:00,财经/交易-涨停,雅本化学午后触及涨停
917,1641791520,2022-01-10 13:12:00,产品行为-发布,吉宏股份：NFT数字酱酒预售
918,1641698820,2022-01-09 11:27:00,财经/交易-降价,海通策略：开年下跌后春季行情仍可期 结构上均衡配置
919,1641727260,2022-01-09 19:21:00,产品行为-发布,1月9日晚间公告集锦：华策影视成立专门元宇宙新业务部门
920,1641716160,2022-01-09 16:16:00,财经/交易-出售/收购,嘉美包装：股东富新投资、东创投资和中凯投资拟合计减持...
921,1641609180,2022-01-08 10:33:00,财经/交易-涨价,章源钨业发布产品调价函
922,1641602880,2022-01-08 08:48:00,产品行为-发布,小康股份：3月将开始批量交付问界M5 后续车型会有华为高...
923,1641572280,2022-01-08 00:18:00,财经/交易-出售/收购,港股去年回购规模创最近20年新高，机构认为出现抄底机会
924,1641651360,2022-01-08 22:16:00,产品行为-发布,晶科能源8GW高效N型TOPCon电池投产
925,1641640320,2022-01-08 19:12:00,财经/交易-加息,东吴证券：美联储或在第二季度开启加息
926,1641636780,2022-01-08 18:13:00,产品行为-发布,销量环比大增逾30%，长城汽车：缺芯缓解，多款新车型将亮相
927,1641632100,2022-01-08 16:55:00,财经/交易-涨价,特斯拉FSD即将涨价 去年三季度软件服务已带来9亿美元营收
928,1641620160,2022-01-08 13:36:00,产品行为-发布,海马汽车：全面转型新能源汽车和智能汽车赛道
929,1641619140,2022-01-08 13:19:00,财经/交易-上市,证监会对赣锋锂业、九台农商行2家企业出具境外上市反馈意见
930,1641524400,2022-01-07 11:00:00,财经/交易-涨价,郑商所纯碱期货主力合约涨3%
931,1641524400,2022-01-07 11:00:00,财经/交易-涨价,郑商所玻璃期货主力合约大涨4%
932,1641523140,2022-01-07 10:39:00,产品行为-发布,来伊份上海成立新公司 经营范围含食用农产品批发
933,1641523020,2022-01-07 10:37:00,财经/交易-降价,港股生物医药板块普跌
934,1641522420,2022-01-07 10:27:00,财经/交易-降息,国泰君安：春节前流动性缺口较大 不排除一季度再度降准
935,1641521160,2022-01-07 10:06:00,财经/交易-涨停,九安医疗触及涨停
936,1641519300,2022-01-07 09:35:00,财经/交易-跌停,龙津药业触及跌停
937,1641518040,2022-01-07 09:14:00,产品行为-发布,金力永磁：包头高性能稀土永磁材料基地项目预计二季度可满产
938,1641515820,2022-01-07 08:37:00,财经/交易-降价,中信证券：军工板块短期调整主要系资金行为而非基本面原因
939,1641515760,2022-01-07 08:36:00,产品行为-发布,中信证券：预计燃料电池重卡将有明显的放量
940,1641513060,2022-01-07 07:51:00,财经/交易-加息,中金公司：如加息不能压低通胀，美联储或通过缩表来应对
941,1641557220,2022-01-07 20:07:00,组织关系-辞/离职,国泰君安高管大轮换，国君资管董事长江伟离任
942,1641557040,2022-01-07 20:04:00,财经/交易-出售/收购,凤形股份：拟收购江西润鹏矿业股份有限公司60%股权
943,1641556860,2022-01-07 20:01:00,产品行为-发布,工信部：中国联通要全面推进5G在新型信息消费、民生服务...
944,1641556800,2022-01-07 20:00:00,组织关系-加盟,通业科技：与中国中车累计签订1.7亿元订单
945,1641556260,2022-01-07 19:51:00,产品行为-发布,紫光国微：公司车规级安全芯片已经小批量供应给国内知名车企
946,1641555360,2022-01-07 19:36:00,财经/交易-出售/收购,家联科技：公司有意向拟以现金方式收购家得宝
947,1641552960,2022-01-07 18:56:00,财经/交易-出售/收购,长川科技：拟收购长奕投资97.66%股权 股票停牌
948,1641551580,2022-01-07 18:33:00,财经/交易-出售/收购,腾讯控股：今日回购46万股  耗资约2.04亿港元
949,1641550080,2022-01-07 18:08:00,产品行为-发布,舜宇光学科技：12月手机摄像模组出货量5190万，同比增长1...
950,1641548520,2022-01-07 17:42:00,财经/交易-融资,节能风电：拟按每10股配售不超过3股募资不超过40亿元
951,1641548400,2022-01-07 17:40:00,财经/交易-出售/收购,网达软件：股东冯达拟减持不超0.63%
952,1641548160,2022-01-07 17:36:00,产品行为-发布,浙江广厦：证券简称拟变更为“东望时代”
953,1641548040,2022-01-07 17:34:00,财经/交易-出售/收购,通策医疗：实际控制人增持本公司0.02%股份
954,1641547920,2022-01-07 17:32:00,财经/交易-出售/收购,一心堂：持股5%以上股东白云山拟减持不超2%
955,1641543480,2022-01-07 16:18:00,产品行为-发布,数字政通：发布新品“棋骥”无人驾驶智联网格车
956,1641543000,2022-01-07 16:10:00,司法行为-约谈,深圳证监局决定对齐心集团采取监管谈话的监管措施
957,1641542160,2022-01-07 15:56:00,组织关系-加盟,万里扬：与浙江省江山经济开发区管理委员会签署《独立储...
958,1641541860,2022-01-07 15:51:00,财经/交易-出售/收购,红塔证券：股东云南工投拟减持不超过0.9986%
959,1641541620,2022-01-07 15:47:00,产品行为-发布,莱克电气：拟发行可转换公司债券募资不超12亿元
960,1641540660,2022-01-07 15:31:00,产品行为-发布,鱼跃医疗：已为国内多城市的地铁、车站等场景配置AED
961,1641539940,2022-01-07 15:19:00,组织关系-加盟,中国船舶签署75亿元液化天然气船大订单
962,1641539280,2022-01-07 15:08:00,财经/交易-出售/收购,中国电建：资产置换是履行控股股东承诺 也有利解决同业竞争
963,1641536940,2022-01-07 14:29:00,财经/交易-跌停,雅本化学一度触及跌停
964,1641536580,2022-01-07 14:23:00,产品行为-发布,山东章鼓成功研发最新节能产品高效永磁直驱风机
965,1641536040,2022-01-07 14:14:00,产品行为-发布,鼎信通讯：公司HPLC双模芯片的研发正在按项目计划进行
966,1641535320,2022-01-07 14:02:00,财经/交易-出售/收购,龙津药业：不清楚大股东为何在此时点减持
967,1641533460,2022-01-07 13:31:00,产品行为-发布,顺网科技：电竞酒店已经在布局中
968,1641533220,2022-01-07 13:27:00,财经/交易-涨价,劲仔食品：原材料涨价对2022年业绩的影响还有不确定性
969,1641531720,2022-01-07 13:02:00,财经/交易-跌停,陕西金叶触及跌停
970,1641528180,2022-01-07 12:03:00,产品行为-发布,特斯拉推出Model S Plaid的Plaid赛道模式
971,1641436020,2022-01-06 10:27:00,组织关系-退出,万科退出万链关联公司股东 退出前持股50%
972,1641435720,2022-01-06 10:22:00,产品行为-发布,杭锅股份：熔盐储能在光热发电等领域有望大规模商用
973,1641435000,2022-01-06 10:10:00,财经/交易-降价,证券板块异动下跌
974,1641434760,2022-01-06 10:06:00,财经/交易-降价,港股商汤跌超10%
975,1641434700,2022-01-06 10:05:00,产品行为-发布,高澜股份：母公司水冷产品交付量创历史新高
976,1641434100,2022-01-06 09:55:00,财经/交易-降价,港股医美概念股走低
977,1641432840,2022-01-06 09:34:00,财经/交易-跌停,龙津药业触及跌停
978,1641432300,2022-01-06 09:25:00,财经/交易-跌停,A股三大指数集体低开
979,1641430320,2022-01-06 08:52:00,财经/交易-降息,中信证券：需要警惕年初宽信用显现和降息预期落空会带来...
980,1641426780,2022-01-06 07:53:00,财经/交易-涨价,广发证券：CPI上涨叠加春节旺季 商超百货或迎拐点
981,1641426300,2022-01-06 07:45:00,财经/交易-出售/收购,经济日报：腾讯减持京东股票有深意
982,1641424620,2022-01-06 07:17:00,财经/交易-涨价,天风证券：看好锂钴稀土涨势延续，电解铝盈利持续修复
983,1641408060,2022-01-06 02:41:00,财经/交易-加息,道明证券建议做多两年期美债 因美联储3月加息可能性降低
984,1641479100,2022-01-06 22:25:00,财经/交易-融资,星网宇达：拟定增募资不超7.5亿元
985,1641479040,2022-01-06 22:24:00,财经/交易-融资,意华股份：拟定增募资不超10.8亿元
986,1641475020,2022-01-06 21:17:00,组织关系-加盟,百联集团与华为签署战略合作协议
987,1641472560,2022-01-06 20:36:00,财经/交易-出售/收购,星徽股份：持股5%以上股东及其一致行动人拟合计减持不超1%
988,1641471840,2022-01-06 20:24:00,财经/交易-融资,田中精机：拟定增募资不超4.7亿元
989,1641470280,2022-01-06 19:58:00,财经/交易-出售/收购,小米集团：今日回购165万股，耗资约2937万港元
990,1641470160,2022-01-06 19:56:00,财经/交易-出售/收购,龙津药业：控股股东和实控人拟合计减持不超3.19%
991,1641469080,2022-01-06 19:38:00,财经/交易-出售/收购,腾讯控股：今日回购47万股  耗资约2.03亿港元
992,1641468300,2022-01-06 19:25:00,产品行为-发布,立昂技术：与商汤科技在数字城市业务中的产品和技术应用...
993,1641468180,2022-01-06 19:23:00,财经/交易-涨价,九芝堂上调六味地黄丸等多款产品价格
994,1641463680,2022-01-06 18:08:00,财经/交易-出售/收购,万里扬收购万里扬能源51%股份 推动储能等业务做大做强
995,1641462180,2022-01-06 17:43:00,财经/交易-出售/收购,爱尔眼科：获两高管增持15.28万股
996,1641460740,2022-01-06 17:19:00,财经/交易-出售/收购,吉翔股份：拟收购湖南永杉锂业有限公司100%股权
997,1641460260,2022-01-06 17:11:00,产品行为-发布,中国移动于北京成立新公司 注册资本1亿元
998,1641457560,2022-01-06 16:26:00,财经/交易-涨停,科拓生物今日涨停 2家机构净卖出1763.58万元
