,id,datetime,event_type,text
742,1643281517,2022-01-27 19:05:17,产品行为-发布,百度：Apache Doris 1.0版本发布在即 致力打造全球顶级开源数据仓库
743,1643279675,2022-01-27 18:34:35,财经/交易-融资,德源药业：拟合计1.65亿元投资同立海源和景达生物
744,1643278772,2022-01-27 18:19:32,组织关系-加盟,中国华融：与独立第三方国新资本签署《国有产权交易合同》
745,1643278742,2022-01-27 18:19:02,财经/交易-出售/收购,中国华融：以109.3万元转让华融证券股权
746,1643277833,2022-01-27 18:03:53,产品行为-发布,三一重工下线300吨级超大挖掘机
747,1643277507,2022-01-27 17:58:27,财经/交易-出售/收购,睿远基金宣布出资1.3亿自购旗下基金，固有资金持有期不少于5年
748,1643276666,2022-01-27 17:44:26,财经/交易-上市,中国西电：拟筹划控股子公司分拆上市
749,1643276564,2022-01-27 17:42:44,财经/交易-出售/收购,市场监管总局附加限制性条件批准超威半导体收购赛灵思
750,1643276305,2022-01-27 17:38:25,产品行为-发布,重庆银行：重庆银保监局同意本行发行不超过50亿元人民币的二级资本债券
751,1643276031,2022-01-27 17:33:51,财经/交易-出售/收购,宁德时代今日遭北向资金净卖出11.82亿元
752,1643275805,2022-01-27 17:30:05,财经/交易-出售/收购,北上资金今日净买入阳光电源3.54亿元、赣锋锂业1.11亿元
753,1643275471,2022-01-27 17:24:31,财经/交易-出售/收购,腾讯计划对斗鱼进行私有化（路透）
754,1643271749,2022-01-27 16:22:29,组织关系-辞/离职,惠博普：高级副总裁李雪辞职
755,1643271162,2022-01-27 16:12:42,产品行为-发布,上汽集团：将与上海微技术工业研究院开展战略合作 联合发起设立国产汽车芯片专项基金
756,1643270745,2022-01-27 16:05:45,司法行为-起诉,欧盟在世贸组织对中国提诉讼 外交部回应
757,1643270035,2022-01-27 15:53:55,财经/交易-出售/收购,巨星科技：副总裁、董事会秘书周思远增持公司11.92万股股份
758,1643269496,2022-01-27 15:44:56,财经/交易-出售/收购,杰恩设计：股东冉晓凤、袁晓云拟减持不超过3.64%
759,1643269008,2022-01-27 15:36:48,组织关系-加盟,中电电机：签约江西台鑫钢铁双高棒项目
760,1643267295,2022-01-27 15:08:15,组织关系-加盟,戴姆勒公司表示 辉能科技与梅塞德斯-奔驰签订一项技术合作协议
761,1643266407,2022-01-27 14:53:27,产品行为-发布,微信支持直接购买淘宝商品 腾讯回应：11月底已开放互通
762,1643263470,2022-01-27 14:04:30,财经/交易-跌停,券商股午后下挫 华林证券一度跳水触及跌停
763,1643263240,2022-01-27 14:00:40,财经/交易-涨停,快讯：汇通集团触及涨停上演地天板
764,1643262459,2022-01-27 13:47:39,财经/交易-涨停,九安医疗午后触及涨停
765,1643262446,2022-01-27 13:47:26,产品行为-发布,中粮科技：年产3万吨丙交酯项目预计2023年底投产
766,1643167937,2022-01-26 11:32:17,产品行为-发布,申能集团、上海电气成立申电绿电科技公司
767,1643162331,2022-01-26 09:58:51,财经/交易-融资,索尼向台积电的在日公司出资
768,1643161690,2022-01-26 09:48:10,产品行为-发布,永辉超市：目前各地积极尝试家乡土特产推介 预制菜在部分地区进行试验
769,1643160367,2022-01-26 09:26:07,财经/交易-涨停,光启技术一字涨停
770,1643158640,2022-01-26 08:57:20,财经/交易-降价,拓邦股份：目前看2022年订单没有感觉会下降 下游需求持续
771,1643154843,2022-01-26 07:54:03,产品行为-发布,|芯原股份正在定制一颗包含芯原核心IP的AR眼镜芯片
772,1643153307,2022-01-26 07:28:27,财经/交易-出售/收购,部分房企出售资产谋求业务转型
773,1643152137,2022-01-26 07:08:57,组织关系-加盟,基金新进重仓股浮出水面 三大行业获青睐
774,1643212312,2022-01-26 23:51:52,财经/交易-出售/收购,中国奥园以2.15亿加元出售加拿大物业
775,1643208375,2022-01-26 22:46:15,组织关系-加盟,中国奥园：更换核数师
776,1643206873,2022-01-26 22:21:13,财经/交易-出售/收购,招商积余：拟7.78亿元转让3家下属企业 进一步聚焦主业
777,1643205909,2022-01-26 22:05:09,组织关系-加盟,运达股份：与中电集团签订项目合作协议
778,1643202934,2022-01-26 21:15:34,财经/交易-出售/收购,广东鸿图：以1.84亿元转让宝龙汽车76%股权
779,1643199961,2022-01-26 20:26:01,财经/交易-出售/收购,华联综超：拟114.82亿元收购创新金属100%股权
780,1643198481,2022-01-26 20:01:21,产品行为-发布,君实生物开发新冠口服药VV993，系其第四款在研新冠治疗药
781,1643194976,2022-01-26 19:02:56,财经/交易-融资,小康股份：拟定增募资不超过71.3亿元
782,1643194598,2022-01-26 18:56:38,财经/交易-融资,崇达技术：拟定增募资不超20亿元
783,1643193368,2022-01-26 18:36:08,财经/交易-涨停,英特尔美股盘前拉升
784,1643192508,2022-01-26 18:21:48,产品行为-发布,鸿海：拟以人民币50亿元在江西赣州扩产iPhone精密机构件
785,1643192348,2022-01-26 18:19:08,财经/交易-融资,华润置地及华润万象生活与招商银行签署230亿并购融资协议
786,1643191357,2022-01-26 18:02:37,财经/交易-融资,佐力药业：拟定增募资不超过9.1亿元
787,1643190431,2022-01-26 17:47:11,产品行为-发布,君实生物：合作开发可口服抗新冠病毒候选新药VV993
788,1643189546,2022-01-26 17:32:26,财经/交易-出售/收购,北向资金今日净卖出贵州茅台5.11亿元
789,1643189395,2022-01-26 17:29:55,财经/交易-出售/收购,北上资金今日净买入国电南瑞3.61亿元、长春高新2.92亿元
790,1643189340,2022-01-26 17:29:00,财经/交易-涨价,万华化学：上调2022年2月份中国地区MDI价格
791,1643187034,2022-01-26 16:50:34,财经/交易-出售/收购,紫金矿业：完成新锂公司收购
792,1643186825,2022-01-26 16:47:05,财经/交易-出售/收购,鲍斯股份：拟将阿诺精密63.89%股权转让给瓦尔特公司
793,1643185513,2022-01-26 16:25:13,财经/交易-出售/收购,鲍斯股份：公司拟将所持有的苏州阿诺精密切削技术有限公司63.89%股权转让给瓦尔特公司
794,1643185324,2022-01-26 16:22:04,财经/交易-出售/收购,德恩精工：股东王富民拟减持不超过1.9%
795,1643184215,2022-01-26 16:03:35,产品行为-发布,建发地产和招商蛇口两家房地产企业分别在银行间市场成功发行并购票据（证券时报）
796,1643181626,2022-01-26 15:20:26,产品行为-发布,复旦微与荣耀联合成立“通卡联合认证实验室”
797,1643178648,2022-01-26 14:30:48,财经/交易-涨价,中环股份全面上调单晶硅片价格
798,1643177444,2022-01-26 14:10:44,产品行为-发布,联合光电：新型显示领域产品已应用于坚果等公司产品中
799,1643176602,2022-01-26 13:56:42,产品行为-发布,鲍斯股份：氢燃料电池用压缩机和氢循环泵处研发测试阶段
800,1643173411,2022-01-26 13:03:31,产品行为-发布,岱勒新材：目前订单饱满 部分产能会在一季度释放
801,1643081945,2022-01-25 11:39:05,财经/交易-涨价,国信证券曾光：消费品提价要关注终端需求情况
802,1643080331,2022-01-25 11:12:11,财经/交易-降价,鑫铂股份：会通过客户结构调整和降本增效 不断提高盈利水平
803,1643077633,2022-01-25 10:27:13,产品行为-发布,东方通与华电园完成产品兼容互认证
804,1643077252,2022-01-25 10:20:52,产品行为-发布,上海电气、申能集团成立申电绿电科技公司
805,1643074783,2022-01-25 09:39:43,财经/交易-跌停,白酒股开盘走弱 青海春天一字跌停
806,1643074083,2022-01-25 09:28:03,财经/交易-出售/收购,中国海外发展：拟以37亿元收购雅居乐、世茂所持广州利合股权，将合计持股73.33%
807,1643074049,2022-01-25 09:27:29,财经/交易-跌停,九安医疗竞价再度跌停 封单超30万手
808,1643073357,2022-01-25 09:15:57,产品行为-获奖,新华制药荣获“绿色供应链管理示范企业”称号
809,1643070388,2022-01-25 08:26:28,产品行为-发布,银河证券：稳增长工业金属强势崛起 业绩释放能源金属蓄势待发
810,1643067805,2022-01-25 07:43:25,财经/交易-出售/收购,世茂集团大湾区地标求售：深港国际中心报价151亿元
811,1643119019,2022-01-25 21:56:59,产品行为-发布,绿盟科技：预计2022年公司信创业务会有较好增长
812,1643118068,2022-01-25 21:41:08,财经/交易-出售/收购,易华录：拟挂牌转让太行数据湖45%股权
813,1643113947,2022-01-25 20:32:27,产品行为-发布,梦网科技：公司从未开发并发布以“梦网科技”为名的APP
814,1643113123,2022-01-25 20:18:43,财经/交易-融资,方正电机：拟定增募资不超过10亿元
815,1643112498,2022-01-25 20:08:18,财经/交易-出售/收购,华大基因：调整2021年回购方案
816,1643111616,2022-01-25 19:53:36,产品行为-发布,辉瑞和BioNTech启动针对奥密克戎变异株的新冠疫苗的实验
817,1643111439,2022-01-25 19:50:39,产品行为-发布,因赛集团：正在搭建电商直播及XR拍摄等内容制作体系
818,1643111075,2022-01-25 19:44:35,产品行为-发布,奥特迅：电力用直流守护电源系统取得新产品技术鉴定证书
819,1643109773,2022-01-25 19:22:53,财经/交易-出售/收购,康龙化成：两周前在英国收购了一个小分子CDMO生产基地
820,1643109621,2022-01-25 19:20:21,财经/交易-出售/收购,壶化股份：股东万信投资拟减持不超过5.5%
821,1643108531,2022-01-25 19:02:11,财经/交易-出售/收购,延华智能：股东胡黎明拟减持不超过6%
822,1643108505,2022-01-25 19:01:45,产品行为-发布,华北制药：奥木替韦单抗注射液获批上市
823,1643107511,2022-01-25 18:45:11,产品行为-发布,力合科创：力合云记携手LIVALL力沃，打造“自消杀抗病毒”头盔
824,1643106767,2022-01-25 18:32:47,产品行为-发布,移动和联通5G消息已经具备商用条件
825,1643105872,2022-01-25 18:17:52,财经/交易-出售/收购,南山控股：股东China Logistics Holding (12) Pte. Ltd拟减持不超过2%
826,1643105821,2022-01-25 18:17:01,产品行为-发布,蒙泰高新：拟发行可转债募资不超过3亿元
827,1643105297,2022-01-25 18:08:17,财经/交易-出售/收购,伯特利：拟回购30万股-50万股
828,1643103828,2022-01-25 17:43:48,财经/交易-出售/收购,第一创业：首创集团拟将其持有的公司12.7234%股份转让给北京国管和/或其指定的第三方
829,1643103631,2022-01-25 17:40:31,产品行为-发布,翰宇药业：携手悦肤达 布局多肽类微针透皮给药领域
830,1643103188,2022-01-25 17:33:08,产品行为-发布,首创环保：拟发行不超过60亿元可续期公司债券
831,1643103129,2022-01-25 17:32:09,财经/交易-出售/收购,北向资金净卖出宁德时代6.6亿元
832,1643103103,2022-01-25 17:31:43,财经/交易-出售/收购,联创光电：控股股东拟增持2000万元-1亿元
833,1643103013,2022-01-25 17:30:13,财经/交易-出售/收购,北上资金今日净买入东方财富2.91亿元、招商银行2.61亿元
834,1643102907,2022-01-25 17:28:27,财经/交易-出售/收购,康龙化成：股东信中康成、信中龙成拟减持不超过6%
835,1643102727,2022-01-25 17:25:27,产品行为-发布,比亚迪：拟开展外汇衍生品交易业务
836,1643102666,2022-01-25 17:24:26,产品行为-发布,腾讯成立腾瑞商业管理合伙企业
837,1643102550,2022-01-25 17:22:30,财经/交易-出售/收购,大立科技：拟以5000万元-1亿元回购股份
838,1643101507,2022-01-25 17:05:07,产品行为-发布,富煌钢构：江西德安基地预计八月试生产 已在为基地投产接触订单
839,1643100879,2022-01-25 16:54:39,财经/交易-出售/收购,海南矿业：股东海钢集团拟减持不超过3%
840,1643100695,2022-01-25 16:51:35,组织关系-辞/离职,永安期货：方铁道先生因组织调动原因申请辞去公司董事、董事会战略发展委员会委员及董事长职务
841,1643100492,2022-01-25 16:48:12,司法行为-起诉,特斯拉在认股权证纠纷中反诉摩根大通
842,1643099584,2022-01-25 16:33:04,财经/交易-融资,良品铺子投资刘米雅食品
843,1643099455,2022-01-25 16:30:55,财经/交易-出售/收购,金圆股份：拟筹划出售青海互助金圆水泥有限公司100%股权
844,1643098533,2022-01-25 16:15:33,产品行为-发布,中国电信宣布5G消息正式商用：个人接收免费，发送按短信收费
845,1643088703,2022-01-25 13:31:43,产品行为-发布,美团在西安发放数字人民币疫后复工复产红包
846,1643088260,2022-01-25 13:24:20,组织关系-加盟,马士基与美的签署战略合作协议
847,1642994435,2022-01-24 11:20:35,财经/交易-涨停,锂电股持续走强 盐湖股份、久吾高科、国机通用、红星发展、丰元股份、永兴材料、中矿资源等近10股涨停
848,1642994256,2022-01-24 11:17:36,产品行为-发布,腾讯、招商港口成立港腾互联科技公司
849,1642992962,2022-01-24 10:56:02,组织关系-加盟,百世集团与中策集团签署物流战略合作协议
850,1642991817,2022-01-24 10:36:57,财经/交易-涨停,地产股震荡走强 粤宏远A、财信发展涨停
851,1642991367,2022-01-24 10:29:27,财经/交易-融资,长安新能源宣布完成近50亿元B轮融资
852,1642990994,2022-01-24 10:23:14,财经/交易-跌停,长春高新盘中触及跌停
853,1642989534,2022-01-24 09:58:54,财经/交易-上市,据港交所文件显示 途虎养车提交港交所上市聆讯申请
854,1642987652,2022-01-24 09:27:32,财经/交易-跌停,华电能源开盘跌停
855,1642987617,2022-01-24 09:26:57,财经/交易-跌停,中远海能开盘跌停
856,1642986392,2022-01-24 09:06:32,产品行为-发布,九安医疗：公司试剂盒包含在美国政府新推出的免费申请新冠测试剂盒中
857,1642985590,2022-01-24 08:53:10,财经/交易-上市,科兴制药：与美国上市的科兴生物无股权关系
858,1642983587,2022-01-24 08:19:47,产品行为-发布,世纪华通：2022年将开启产品大年 国内外都有丰富产品储备
859,1642983440,2022-01-24 08:17:20,财经/交易-出售/收购,雅居乐集团：拟出售合营公司广州利合集团约26.66%股权
860,1642983407,2022-01-24 08:16:47,组织关系-加盟,皇氏集团：引入君乐宝为公司战略投资者
861,1642982600,2022-01-24 08:03:20,财经/交易-出售/收购,雅居乐集团公告 将把合营公司股权以18.4亿元人民币出售给广东中海地产
862,1642981985,2022-01-24 07:53:05,财经/交易-涨停,金财互联：股价涨幅异常 公司互联网财税板块2021年度投入的新产品和解决方案与不同行业用户的适配还处于试点验证阶段
863,1642981755,2022-01-24 07:49:15,产品行为-发布,广东鸿图：签署12000T超级智能压铸单元联合研发合作协议及大型智能压铸单元意向采购协议
864,1642981638,2022-01-24 07:47:18,司法行为-立案,华宝股份：公司于近日收到耒阳市监察委员会立案通知书
865,1643036268,2022-01-24 22:57:48,财经/交易-出售/收购,中国物流资产：京东智能产业发展的所有收购条件均已达成或得到豁免 预计1月28日完成交易
866,1643032019,2022-01-24 21:46:59,财经/交易-出售/收购,兆新股份：子公司拟转让新余德佑100%股权
867,1643028559,2022-01-24 20:49:19,产品行为-发布,商汤科技智能计算中心正式点亮启用
868,1643027553,2022-01-24 20:32:33,产品行为-发布,中国船舶：国内首艘中型自主航行智能游艇建造意向书签订
869,1643024965,2022-01-24 19:49:25,财经/交易-出售/收购,拟收购苏宁消金控股权 南京银行：正有序推进
870,1643023868,2022-01-24 19:31:08,组织关系-加盟,泰格医药与华为云达成战略合作
871,1643023452,2022-01-24 19:24:12,财经/交易-上市,晶科能源：将于1月26日在科创板上市
872,1643022666,2022-01-24 19:11:06,财经/交易-出售/收购,路畅科技：控股股东郭秀梅拟向交易对手方转让其持有的公司股份
873,1643022605,2022-01-24 19:10:05,财经/交易-融资,飞荣达：拟定增募资不超过10亿元
874,1643021367,2022-01-24 18:49:27,财经/交易-出售/收购,亿嘉和：股东华泰战新投拟减持不超过3.2%
875,1643021223,2022-01-24 18:47:03,财经/交易-融资,上海天洋：拟定增募资不超过12亿元
876,1643020977,2022-01-24 18:42:57,财经/交易-出售/收购,中衡设计：拟以2000万元-4000万元回购股份
877,1643020136,2022-01-24 18:28:56,产品行为-获奖,沃特股份：获大疆“2021年度优秀供应商”奖
878,1643018428,2022-01-24 18:00:28,组织关系-辞/离职,亿晶光电：李静武先生因个人原因申请辞去公司第七届董事会非独立董事、董事长及战略发展委员会主任职务
879,1643018287,2022-01-24 17:58:07,产品行为-获奖,仙琚制药获国家级“绿色工厂”称号
880,1643016614,2022-01-24 17:30:14,财经/交易-出售/收购,北上资金今日净买入招商银行11.87亿元、华泰证券4.64亿元
881,1643016385,2022-01-24 17:26:25,财经/交易-融资,华夏航空：拟定增募资不超25亿元
882,1643015852,2022-01-24 17:17:32,产品行为-发布,商汤AIDC今日正式启动运营
883,1643015815,2022-01-24 17:16:55,财经/交易-出售/收购,文投控股：股东亦庄国投拟减持不超过1%
884,1643014793,2022-01-24 16:59:53,财经/交易-出售/收购,长城汽车：控股股东减持“长汽转债”350万张
885,1643013991,2022-01-24 16:46:31,财经/交易-融资,湘电股份：拟定增募资不超过30亿元
886,1643013781,2022-01-24 16:43:01,财经/交易-出售/收购,长春高新：职工代表监事今日增持4000股公司股份
887,1643013650,2022-01-24 16:40:50,财经/交易-出售/收购,吉鑫科技：拟以2500万元-5000万元回购股份
888,1643013426,2022-01-24 16:37:06,产品行为-发布,华海药业：制剂产品恩格列净利格列汀片获得美国FDA暂时批准文号
889,1643013395,2022-01-24 16:36:35,财经/交易-融资,大全能源：拟定增募资不超过110亿元
890,1643013373,2022-01-24 16:36:13,财经/交易-出售/收购,上海梅林：拟将食品进出口100%股权转让给益民集团
891,1643012508,2022-01-24 16:21:48,财经/交易-出售/收购,宁波华翔：拟以2.1亿元-2.15亿元回购股份
892,1643010184,2022-01-24 15:43:04,财经/交易-出售/收购,中辰股份：股东天津新远景拟减持不超过10.9073%
893,1643009356,2022-01-24 15:29:16,产品行为-发布,国泰集团：将适时新增电子雷管产线满足市场需求
894,1643008457,2022-01-24 15:14:17,财经/交易-出售/收购,光大控股出售挪威公共交通项目完成交割
895,1643008108,2022-01-24 15:08:28,产品行为-发布,消息称舜宇光学参与三星A23 5G相机模块早期开发
896,1643006105,2022-01-24 14:35:05,财经/交易-涨停,新华联午后触及涨停 上演地天板
897,1643005376,2022-01-24 14:22:56,产品行为-发布,蔚来成立保险经纪公司 注册资本5000万元
898,1642999776,2022-01-24 12:49:36,产品行为-发布,天宇股份24日在互动平台上表示 公司为默沙东提供莫努匹拉韦的中间体业务
899,1642999076,2022-01-24 12:37:56,财经/交易-上市,途虎养车提交港交所上市聆讯申请，2021年前三季度营收84亿元
900,1642895195,2022-01-23 07:46:35,财经/交易-融资,英特尔宣布1000亿美元芯片投资计划，目标建成“全球最大芯片制造基地”
901,1642946868,2022-01-23 22:07:48,产品行为-发布,上海国投资本、上汽集团、宁德时代、B站等共同发起成立私募基金
902,1642941176,2022-01-23 20:32:56,产品行为-发布,智飞生物：重组新冠疫苗在哥伦比亚获批紧急使用
903,1642932193,2022-01-23 18:03:13,财经/交易-出售/收购,宋都股份收问询函：要求说明未能安排资金完成股份回购的原因及合理性
904,1642928710,2022-01-23 17:05:10,财经/交易-出售/收购,力合科技：股东左颂明拟减持不超2%股份
905,1642925965,2022-01-23 16:19:25,财经/交易-出售/收购,大地海洋：拟购买虎哥环境100%股权
906,1642924414,2022-01-23 15:53:34,财经/交易-出售/收购,康希诺：拟以1.5亿元-3亿元回购股份
907,1642823039,2022-01-22 11:43:59,财经/交易-出售/收购,世茂77折卖北外滩核心区地块股权 近300亿项目摆上货架
908,1642797817,2022-01-22 04:43:37,产品行为-发布,特斯拉（TSLA）计划在2022年一季度从美国得克萨斯州交付Model Y电动汽车（Electrek）
909,1642793391,2022-01-22 03:29:51,财经/交易-降息,巴克莱：美联储减码令美国国债市场流动性出现波动
910,1642842421,2022-01-22 17:07:01,组织关系-裁员,有赞回应裁员：开启事业部化调整
911,1642736305,2022-01-21 11:38:25,产品行为-发布,光莆股份：公司部分紫外消毒防疫产品有出口海外
912,1642735272,2022-01-21 11:21:12,产品行为-发布,和邦生物：7万吨/年蛋氨酸项目达产达标
913,1642731211,2022-01-21 10:13:31,财经/交易-跌停,新冠检测、新冠药物板块早盘现跌停潮
914,1642730962,2022-01-21 10:09:22,组织关系-加盟,光大证券与同花顺开展战略合作
915,1642730880,2022-01-21 10:08:00,财经/交易-涨停,券商股短线拉升 华林证券一度逼近涨停
916,1642730084,2022-01-21 09:54:44,财经/交易-涨价,张小泉：今年1月对产品进行小幅提价 整体调整幅度在3%左右
917,1642729995,2022-01-21 09:53:15,财经/交易-涨停,白酒股早盘走强 天虹股份3连板 口子窖、迎驾贡酒、海南椰岛涨超5%
918,1642729093,2022-01-21 09:38:13,财经/交易-跌停,军工股开盘走低 中航重机跳水跌停
919,1642728889,2022-01-21 09:34:49,财经/交易-出售/收购,国家粮食和物资储备局：我国秋粮收购正在有序推进，春节期间供应有充分保障
920,1642728846,2022-01-21 09:34:06,财经/交易-涨停,煤炭股开盘走强 山煤国际涨停 安源煤业、兰花科创、平煤股份、辽宁能源跟涨
921,1642728700,2022-01-21 09:31:40,财经/交易-涨停,旅游股开盘大涨 曲江文旅、云南旅游涨停
922,1642728675,2022-01-21 09:31:15,财经/交易-涨停,复星医药、博瑞医药双双涨停开盘
923,1642728383,2022-01-21 09:26:23,财经/交易-跌停,长春高新连续第三日跌停
924,1642728339,2022-01-21 09:25:39,财经/交易-涨停,复星医药、博瑞医药、艾迪药业开盘一字涨停
925,1642727454,2022-01-21 09:10:54,产品行为-发布,唐人神：目前已有数十种预制菜产品 未来将重点开发猪品类产品
926,1642726116,2022-01-21 08:48:36,产品行为-发布,英特尔据悉将在俄亥俄州建厂 至多花费200亿美元
927,1642725981,2022-01-21 08:46:21,财经/交易-出售/收购,张坤四季度批量减持白酒，泸州老窖、贵州茅台被大幅减持15%，腾讯、阿里获重点加仓
928,1642725814,2022-01-21 08:43:34,产品行为-发布,中信证券：改革条件成熟 全面注册制改革推进在即
929,1642695471,2022-01-21 00:17:51,组织关系-加盟,顶流都在调仓：刘格菘加仓晶澳科技至第一大重仓股
930,1642772279,2022-01-21 21:37:59,组织关系-辞/离职,董承非卸任兴证全球基金副总经理 下一站“奔私”？
931,1642770742,2022-01-21 21:12:22,财经/交易-出售/收购,君亭酒店：拟合计1.4亿元收购公司股权和商标
932,1642770374,2022-01-21 21:06:14,财经/交易-出售/收购,凯伦股份：拟1亿-2亿元回购公司股份
933,1642766824,2022-01-21 20:07:04,财经/交易-出售/收购,津滨发展：通过公开摘牌方式受让天津滨堡房地产开发有限公司51%股权
934,1642765392,2022-01-21 19:43:12,财经/交易-出售/收购,长川科技：拟2.74亿元购买长奕科技97.67%股权
935,1642764407,2022-01-21 19:26:47,财经/交易-出售/收购,力合科技：股东国科瑞华创业投资企业拟减持不超过3.1%
936,1642764218,2022-01-21 19:23:38,财经/交易-出售/收购,金圆股份：董事长徐刚拟增持不少于1500万元股份
937,1642763866,2022-01-21 19:17:46,财经/交易-出售/收购,三圣股份：转让合川三圣100%股权 预计净收益3500万元
938,1642763376,2022-01-21 19:09:36,产品行为-发布,晶澳科技2021年出货量全球第二
939,1642760563,2022-01-21 18:22:43,财经/交易-融资,旭光电子：拟定增募资不超过5.5亿元
940,1642760510,2022-01-21 18:21:50,财经/交易-出售/收购,朗新科技：股东YUE QI拟以大宗交易方式减持不超过2%
941,1642759327,2022-01-21 18:02:07,产品行为-发布,中国人保成立信息科技公司 注册资本4亿元
942,1642758855,2022-01-21 17:54:15,司法行为-举报,网易云音乐向监管部门举报“冒名”洗歌等不正当竞争行为
943,1642758756,2022-01-21 17:52:36,组织关系-辞/离职,兴证全球基金：副总经理董承非因个人原因离任
944,1642757412,2022-01-21 17:30:12,财经/交易-出售/收购,北上资金今日净买入五粮液11.98亿元、招商银行10.92亿元
945,1642756369,2022-01-21 17:12:49,财经/交易-跌停,上海电力闪崩跌停
946,1642755768,2022-01-21 17:02:48,财经/交易-出售/收购,贤丰控股：股东蓉胜超微1号、2号拟减持不超过7.48%
947,1642753818,2022-01-21 16:30:18,财经/交易-跌停,长春高新连续三日跌停 一机构卖出9467万元
948,1642753449,2022-01-21 16:24:09,财经/交易-出售/收购,赣锋锂业：蒙金矿业有锂云母资源 满足条件后计划转让给公司
949,1642753436,2022-01-21 16:23:56,财经/交易-出售/收购,盘后数据显示 近3个交易日华泰证券杭州解放东路营业部累计卖出1.6亿元
950,1642751170,2022-01-21 15:46:10,财经/交易-出售/收购,英特尔入股神州半导体 后者为半导体产线电源系统服务厂商
951,1642750389,2022-01-21 15:33:09,产品行为-发布,“T”项目数控机床批量发运 格力为客户提供新能源汽车零部件一站式解决方案
952,1642747922,2022-01-21 14:52:02,产品行为-发布,联合光电：将立足虚拟现实等新兴领域已有战略布局 大力发展新型应用领域
953,1642744923,2022-01-21 14:02:03,财经/交易-跌停,快讯：上海电力盘中闪崩触及跌停
954,1642743827,2022-01-21 13:43:47,产品行为-发布,京北方：未来将实现通用产品上云，培育第三增长曲线
955,1642739511,2022-01-21 12:31:51,财经/交易-出售/收购,吉利拟收购魅族手机
956,1642648999,2022-01-20 11:23:19,财经/交易-涨停,券商股异动拉升 华林证券冲击涨停
957,1642648754,2022-01-20 11:19:14,财经/交易-涨停,快讯：数字货币板块反弹拉升 创业板股汇金科技2连板
958,1642647622,2022-01-20 11:00:22,财经/交易-出售/收购,森麒麟：外部PE股东减持未使公司控制权发生变化 目前生产经营一切正常
959,1642647527,2022-01-20 10:58:47,产品行为-发布,通策医疗：种植牙集采影响口腔服务成本 公司推出低价种植业务
960,1642647454,2022-01-20 10:57:34,产品行为-发布,菲利华：石英玻璃纤维业务保持良好发展态势 订单充足
961,1642646861,2022-01-20 10:47:41,财经/交易-跌停,快讯：盐湖提锂板块持续走低 盐湖股份接近跌停
962,1642646229,2022-01-20 10:37:09,财经/交易-出售/收购,蚂蚁集团减持众安在线至10.37%，回应称系正常投资决策
963,1642644690,2022-01-20 10:11:30,财经/交易-降价,军工板块再度走低
964,1642643210,2022-01-20 09:46:50,财经/交易-涨停,新冠检测概念活跃 九安医疗涨停
965,1642642827,2022-01-20 09:40:27,财经/交易-降价,国金证券赵伟：LPR下调符合预期 或并非新一轮货币宽松周期的终点
966,1642642515,2022-01-20 09:35:15,财经/交易-涨停,养殖股开盘走强 得利斯7连板 正虹科技涨停
967,1642642167,2022-01-20 09:29:27,财经/交易-跌停,恒帅股份继昨日跌停后
968,1642642051,2022-01-20 09:27:31,财经/交易-涨停,万里股份复牌涨停
969,1642641936,2022-01-20 09:25:36,财经/交易-跌停,长春高新继昨日闪崩跌停后
970,1642637801,2022-01-20 08:16:41,财经/交易-降息,银河证券：降息托底经济 关注信贷需求修复与银行不良风险释放
971,1642636141,2022-01-20 07:49:01,财经/交易-出售/收购,网传腾讯准备27亿收购小米集团旗下黑鲨科技 业内人士：尚处于洽谈当中
972,1642608472,2022-01-20 00:07:52,产品行为-发布,英特尔CEO：对《芯片法案》的通过保持乐观
973,1642688814,2022-01-20 22:26:54,产品行为-召回,汽车安全召回将探索推进“沙盒监管”制度
974,1642685898,2022-01-20 21:38:18,产品行为-发布,永兴材料：二期项目碳酸锂产品目前已经供货的下游需求较大
975,1642683567,2022-01-20 20:59:27,产品行为-发布,华康医疗中签号出炉：约2.33万个
976,1642682714,2022-01-20 20:45:14,产品行为-发布,华自科技：拟发行可转债募资不超10亿元
977,1642681036,2022-01-20 20:17:16,产品行为-发布,天奇股份：今年将大力拓展三元电池及材料厂商
978,1642676574,2022-01-20 19:02:54,产品行为-发布,润邦股份：控股孙公司德国Koch将为NCM提供七套散料搬运设备系统及现场的安装调试服务
979,1642676020,2022-01-20 18:53:40,产品行为-发布,中兴旗下手机终端红魔入局元宇宙 已组建团队关注VR技术
980,1642675104,2022-01-20 18:38:24,财经/交易-出售/收购,强瑞技术：拟用超募资金受让昆山福瑞铭51%股权
981,1642674284,2022-01-20 18:24:44,财经/交易-出售/收购,腾讯控股今日斥资约2.045亿港元回购44万股股份
982,1642671172,2022-01-20 17:32:52,财经/交易-出售/收购,伯特利：股东熊立武拟减持不超过6%
983,1642671025,2022-01-20 17:30:25,财经/交易-出售/收购,北上资金今日净买入招商银行17.10亿元、中国平安13.53亿元
984,1642670448,2022-01-20 17:20:48,财经/交易-出售/收购,江特电机：拟回购股份 设立员工持股计划
985,1642670337,2022-01-20 17:18:57,财经/交易-出售/收购,金石资源：拟以0.5亿-1亿元回购股份
986,1642669904,2022-01-20 17:11:44,财经/交易-出售/收购,江特电机：拟以3000万元-4000万元回购股份
